name,class
烧伤后急性胰腺炎,其他病
烧伤后无结石性胆囊炎,其他病
烧伤后瘢痕,其他病
烧伤后肌肉萎缩,其他病
烧伤后肌腱粘连,其他病
烧伤后肝功能不全,其他病
烧伤后肠系膜上动脉综合征,其他病
烧伤后肺不张,其他病
烧伤后肺栓塞,其他病
烧伤后肺水肿,其他病
烧伤后肺部感染,其他病
烧伤后胰腺炎,其他病
烧伤后腹泻,其他病
烧伤外毒素血症,其他病
烧伤感染,其他病
烧伤感染脾,其他病
烧伤脓毒症,其他病
热入血室,其他病
热压伤,其他病
热射病,其他病
热带性出汗不良,其他病
热烧伤,其他病
热疖,其他病
热痹,其他病
焦油性黑变病,其他病
煤工尘肺,其他病
爆震伤,其他病
爆震性耳聋,其他病
爱唐综合症,其他病
牙内吸收,其他病
牙内陷,其他病
牙列稀疏,其他病
牙列缺失行种植体支持式可摘义齿修复,其他病
牙列缺损,其他病
牙周炎,其他病
牙周牙髓联合病变,其他病
牙周病,其他病
牙周脓肿,其他病
牙本质过敏,其他病
牙根纵裂,其他病
牙槽脓肿,其他病
牙槽骨骨折,其他病
牙源性皮瘘,其他病
牙源性角化囊肿,其他病
牙源性黏液瘤,其他病
牙痛,其他病
牙瘤,其他病
牙结石,其他病
牙缝,其他病
牙脱位,其他病
牙釉质发育不全,其他病
牙隐裂,其他病
牙震荡,其他病
牙颌畸形,其他病
牙颌面畸形,其他病
牙髓坏死,其他病
牙髓炎,其他病
牙髓病,其他病
牙髓钙化,其他病
牙齿拥挤,其他病
牙齿矫正,其他病
牙齿磨损,其他病
牙龈增生,其他病
牙龈瘤,其他病
牙龈红肿,其他病
牙龈纤维瘤病,其他病
牙龈肿痛,其他病
牙龈退缩,其他病
牛痘样水疱病,其他病
物理性变应性荨麻疹,其他病
特发于童年的情绪障碍,其他病
特发性大网膜节段性梗死,其他病
特发性息肉样脉络膜血管病变,其他病
特发性滴状色素减少症,其他病
特发性生长激素缺乏症,其他病
特发性皮肤钙化病,其他病
特发性矮身材,其他病
特发性胃肠道嗜酸性细胞浸润综合征,其他病
特发性阻塞性细支气管炎伴机化性肺炎,其他病
特发性青春期延迟,其他病
特发性非硬化性门脉高压综合征,其他病
狼疮危象,其他病
猩红热样红斑,其他病
猪带绦虫病,其他病
环咽肌失弛缓症,其他病
环状外阴炎,其他病
环状胰腺,其他病
玻璃体混浊,其他病
玻璃体猪囊虫病,其他病
玻璃体疝,其他病
玻璃纤维引起的皮肤病,其他病
珍珠状阴茎丘疹,其他病
球型肺曲霉病,其他病
理发师皮炎,其他病
瑞列绦虫病,其他病
瓦斯爆炸伤,其他病
瓷贴面,其他病
甘露糖苷贮积症,其他病
生殖道肿瘤皮肤转移,其他病
生理性卵巢囊肿,其他病
生脓性肉芽肿,其他病
生长期脱发,其他病
生长激素释放抑制素瘤,其他病
生长痛,其他病
生长迟缓,其他病
甲下外生骨疣,其他病
甲亢危象,其他病
甲状腺“危象”,其他病
甲状腺乳头状癌,其他病
甲状腺功能亢进伴发的精神障碍,其他病
甲状腺功能亢进性肝病,其他病
甲状腺囊肿,其他病
甲状腺微小癌,其他病
甲状腺肿,其他病
甲状舌囊肿及瘘管,其他病
甲疾病,其他病
甲真菌病,其他病
甲肥厚,其他病
甲营养不良,其他病
电休克,其他病
电接触烧伤,其他病
电脑病,其他病
电脑视觉综合征,其他病
男假两性畸形,其他病
男子雄激素源性秃发,其他病
男性更年期,其他病
男性特纳综合征,其他病
男性生殖器畸形,其他病
男性生殖腺机能减退症,其他病
畏寒,其他病
畸形中央尖,其他病
疖与疖病,其他病
疝气,其他病
疣,其他病
疣状癌,其他病
疣状肢端角化病,其他病
疣状胃炎,其他病
疣状血管瘤,其他病
疣状角化不良病,其他病
疮疡,其他病
疱性角结膜炎,其他病
疲劳综合征,其他病
疳疾,其他病
疼痛,其他病
疼痛性脂肪疝,其他病
疾病恐怖,其他病
病毒性咽炎,其他病
病毒性感冒,其他病
病毒性感染,其他病
病毒感染,其他病
病毒脑炎,其他病
症瘕,其他病
痈疮,其他病
痈疽,其他病
痉挛型,其他病
痉挛性偏瘫,其他病
痒性紫癜,其他病
痒点,其他病
痔疮便血,其他病
痛性青紫综合征,其他病
痛痹,其他病
痛经,其他病
痛风石,其他病
痨瘵,其他病
痰火,其他病
痰热咳嗽,其他病
痰积,其他病
痱,其他病
痴呆伴发精神行为障碍,其他病
痹病,其他病
痿病,其他病
瘙痒症,其他病
瘢痕体质,其他病
瘢痕子宫,其他病
瘢痕溃疡,其他病
瘤型麻风,其他病
瘰疬,其他病
瘰疬分枝杆菌感染,其他病
癌性疼痛,其他病
癌性神经肌病,其他病
癣菌疹,其他病
白化病,其他病
白发,其他病
白大衣高血压,其他病
白带异常,其他病
白细胞葡萄糖-6-磷酸脱氢酶缺乏症,其他病
白细胞黏附缺陷症II型,其他病
白色假丝酵母菌,其他病
白色水肿,其他病
白血病性咽峡炎,其他病
白血病肾损害,其他病
百草枯中毒,其他病
皮下T细胞淋巴瘤,其他病
皮下脂肪瘤,其他病
皮下脂肪肉芽肿,其他病
皮下脂膜炎性T细胞淋巴瘤,其他病
皮下裂头蚴病,其他病
皮层性多汗症,其他病
皮损,其他病
皮炎,其他病
皮肤B细胞淋巴样结节型增生,其他病
皮肤T细胞淋巴样增生,其他病
皮肤利什曼病,其他病
皮肤发育不良,其他病
皮肤咖啡牛奶斑,其他病
皮肤子宫内膜异位症,其他病
皮肤弓形体病,其他病
皮肤念珠菌性肉芽肿,其他病
皮肤念珠菌病,其他病
皮肤松垂,其他病
皮肤梅毒疹,其他病
皮肤棘球蚴病,其他病
皮肤淋巴细胞浸润症,其他病
皮肤滤泡中心淋巴瘤,其他病
皮肤猪囊尾蚴病,其他病
皮肤病,其他病
皮肤瘙痒症,其他病
皮肤神经瘤,其他病
皮肤穿入性毛囊和毛囊周角化病,其他病
皮肤紫癜,其他病
皮肤肿瘤,其他病
皮肤脑膜瘤,其他病
皮肤腺样囊性癌,其他病
皮肤行为症,其他病
皮肤软骨瘤,其他病
皮肤隐球菌病,其他病
皮肤颌口虫病,其他病
皮肤骨瘤,其他病
皮肤骨髓纤维化,其他病
皮肤黏液瘤,其他病
皮肤黏膜型,其他病
皮脂囊肿病,其他病
皮脂腺上皮瘤,其他病
皮脂腺痣,其他病
皮角,其他病
皲裂性湿疹,其他病
皲裂疮,其他病
盆腔囊肿,其他病
盆腔炎性包块,其他病
盆腔炎性肿块,其他病
盆腔脏器脱垂,其他病
盆腔腹膜炎,其他病
盐敏感性高血压,其他病
盘肠气痛,其他病
盲肠肉芽肿,其他病
直肠内套叠,其他病
直肠损伤,其他病
直肠肛管损伤,其他病
直肠脱垂直肠壁内疝,其他病
直肠黏膜松弛,其他病
相对性红细胞增多症,其他病
真两性畸形,其他病
真性小眼球,其他病
真菌性尿路感染,其他病
真菌性巩膜炎,其他病
真菌性角膜溃疡,其他病
真菌性角膜炎,其他病
真菌感染,其他病
真菌血症和全身播散性念珠菌感染,其他病
真菌过敏症,其他病
眶上神经痛,其他病
眶下间隙感染,其他病
眶周色素沉着,其他病
眶底骨折,其他病
眶距过宽征,其他病
眼—脑综合征,其他病
眼丹,其他病
眼假组织胞质菌病综合征,其他病
眼内异物,其他病
眼内转移性肿瘤,其他病
眼外肌猪囊尾蚴病,其他病
眼底动脉硬化,其他病
眼底血管样条纹,其他病
眼异物伤,其他病
眼球内炎,其他病
眼球内陷,其他病
眼球穿通伤,其他病
眼球突出,其他病
眼球震颤,其他病
眼球震颤阻滞综合征,其他病
眼眶皮样囊肿,其他病
眼眶肉瘤,其他病
眼眶肿瘤,其他病
眼眶脑膜—脑膨出,其他病
眼眶脑膜瘤,其他病
眼眶血管外皮瘤,其他病
眼眶骨化纤维瘤,其他病
眼眶骨纤维异常增殖症,其他病
眼睑湿疹,其他病
眼睑热病性疱疹,其他病
眼睑血管瘤,其他病
眼睑闭合不全,其他病
眼红外线辐射伤,其他病
眼肌型MG,其他病
眼部淀粉样变性,其他病
着色杆菌病,其他病
睑板腺囊肿,其他病
睑球粘连,其他病
睑黄瘤,其他病
睡眠瘫痪症,其他病
睾丸女性化,其他病
睾丸旁横纹肌肉瘤,其他病
睾丸淋巴瘤,其他病
睾丸畸胎瘤,其他病
睾丸间质细胞瘤,其他病
矫正型大动脉转位,其他病
短暂性棘皮松解皮肤病,其他病
短腰畸形,其他病
短骨骨干结核,其他病
石棉业所致的皮肤病,其他病
石棉状糠疹,其他病
石油、煤焦油、页岩油及其分馏产物所致的皮肤病,其他病
破水,其他病
砷化氢引起的溶血性贫血,其他病
硫化氢中毒,其他病
硫化血红蛋白血症,其他病
硬化性脂肪肉芽肿,其他病
硬皮病食管,其他病
硬皮症伴发的精神障碍,其他病
硬肿症,其他病
硬脊膜下脓肿,其他病
硬脑膜下积液,其他病
硬脑膜外血肿,其他病
硬腭癌,其他病
碱中毒,其他病
碱烧伤,其他病
神经元肿瘤和神经元与神经胶质混合性肿瘤,其他病
神经内分泌肿瘤,其他病
神经官能性表皮剥脱,其他病
神经官能症,其他病
神经性呕吐,其他病
神经性耳鸣,其他病
神经性贪食症,其他病
神经系统病毒感染,其他病
神经系统的放射性损伤,其他病
神经肽性肢端感觉异常,其他病
神经鞘瘤,其他病
神经鞘黏液瘤,其他病
离心性环状红斑,其他病
种植体周围病变,其他病
移植后淋巴增殖性疾病,其他病
移行脊椎,其他病
空鼻综合征,其他病
穿凿脓肿性头部毛囊炎及毛囊周围炎,其他病
穿透性角膜移植术所致青光眼,其他病
窝状角质松解症,其他病
窥阴症,其他病
窦室传导,其他病
窦性期前收缩,其他病
第3腰椎横突过长畸形,其他病
第Ⅱ、Ⅲ型脊髓血管畸形,其他病
第一掌骨基底部骨折脱位,其他病
第三脑室肿瘤,其他病
第五日综合征,其他病
第四脑室肿瘤,其他病
筋膜炎,其他病
筋骨懈堕,其他病
筛窦癌,其他病
管状腺瘤,其他病
米氏链球菌肺炎,其他病
类丹毒,其他病
类固醇5α-还原酶2缺乏综合征,其他病
类固醇后脂膜炎,其他病
类白血病反应,其他病
粒性白细胞缺乏性咽峡炎,其他病
粒细胞缺乏症,其他病
粘连性中耳炎,其他病
粟丘疹,其他病
精囊囊肿,其他病
精囊结石,其他病
精神活性物质伴发精神障碍,其他病
精索恶性肿瘤,其他病
糖尿病乳酸性酸中毒,其他病
糖尿病型牙周炎,其他病
糖尿病性白内障,其他病
糖皮质激素依赖性皮炎,其他病
糠秕孢子菌毛囊炎,其他病
系统性红斑狼疮伴发的精神障碍,其他病
系统性红斑狼疮性关节炎,其他病
紫外线性眼炎,其他病
紫癜性扁平苔藓,其他病
红皮病型银屑病,其他病
红细胞增多症眼底,其他病
红蝴蝶疮,其他病
纤维毛囊瘤,其他病
纤维瘤病,其他病
纤维肉瘤细胞,其他病
纤维腺瘤,其他病
纯红细胞再生障碍,其他病
纵隔囊肿,其他病
纵隔淋巴结肿大,其他病
纵隔疝,其他病
纵隔神经鞘源性肿瘤,其他病
纵隔肿瘤,其他病
纵隔脓肿,其他病
纹状骨瘤,其他病
线状IgA大疱性皮肤病,其他病
细菌性前列腺炎,其他病
细菌性心包炎,其他病
细菌性气管炎,其他病
细菌感染,其他病
细菌感染性腹泻,其他病
经期推迟,其他病
经腹会阴直肠癌根治术后盆底腹膜疝,其他病
经膈肌肋间疝,其他病
经行失眠,其他病
绒毛膜羊膜炎,其他病
结、直肠黑变病,其他病
结婚恐惧症,其他病
结核性中耳乳突炎,其他病
结直肠损伤,其他病
结石病,其他病
结缔组织增生性毛发上皮瘤,其他病
结缔组织性肠炎,其他病
结缔组织病,其他病
结缔组织痣,其他病
结肠息肉,其他病
结肠慢传输型便秘,其他病
结肠损伤,其他病
结肠瘘,其他病
结肠直肠损伤,其他病
结肠破裂,其他病
结肠类癌,其他病
结肠脂肪瘤,其他病
结肠过敏症,其他病
结节性筋膜炎,其他病
绝经与抑郁症,其他病
绝经后骨关节炎,其他病
绝经期乳腺癌,其他病
绞窄性肠梗阻,其他病
绦虫病,其他病
继发于严重肝疾患的棘红细胞增多症,其他病
继发性GHD,其他病
继发性含铁血黄素沉着症,其他病
继发性巨结肠,其他病
继发性梗阻性巨输尿管,其他病
继发性溃疡,其他病
继发性痛经,其他病
继发性皮肤CD30阳性大细胞淋巴瘤,其他病
继发性红细胞增多症,其他病
继发性纵隔感染,其他病
继发性肌原损害,其他病
继发性铁粒幼细胞性贫血,其他病
继发性青光眼,其他病
维生素B6依赖综合征,其他病
维生素K缺乏性出血症,其他病
维生素缺乏症,其他病
绿脓杆菌性角膜溃疡,其他病
缩阳症,其他病
缺氧中毒性肠麻痹,其他病
缺氧中毒性脑病,其他病
缺血性坏死,其他病
缺血性肝炎,其他病
缺血性视盘病变,其他病
缺血性骨坏死,其他病
缺锌,其他病
网状红斑萎缩性毛囊炎,其他病
网状青斑和青斑性血管炎,其他病
网膜原发性节段性梗死,其他病
网膜扭转,其他病
网膜炎,其他病
羊痘,其他病
羟磷灰石沉积病,其他病
羰基镍中毒,其他病
翼下颌间隙感染,其他病
翼钩过长,其他病
老人腹股沟斜疝,其他病
老年人上腔静脉受压综合征,其他病
老年人乳头肌功能不全和断裂,其他病
老年人多器官功能衰竭,其他病
老年人室性期前收缩,其他病
老年人尿毒症性肺炎,其他病
老年人平衡障碍,其他病
老年人心室扑动与颤动,其他病
老年人心房扑动,其他病
老年人心脏传导阻滞,其他病
老年人心脏猝死,其他病
老年人慢性疾病性贫血,其他病
老年人期前收缩,其他病
老年人泌尿系统感染,其他病
老年人流行性感冒,其他病
老年人病态窦房结综合征,其他病
老年人结肠息肉,其他病
老年人肺性脑病,其他病
老年人肺炎,其他病
老年人脊髓压迫症,其他病
老年人脑心综合征,其他病
老年人败血症,其他病
老年人运动神经元病,其他病
老年人预激综合征,其他病
老年人黏液性瓣膜病,其他病
老年大便失禁,其他病
老年女性膀胱颈梗阻,其他病
老年心肌病,其他病
老年急性动脉栓塞,其他病
老年性皮肤萎缩,其他病
老年性紫癜,其他病
老年性耳聋,其他病
老年性舞蹈病,其他病
老年挛缩,其他病
老年收缩期高血压,其他病
老年男性性功能障碍,其他病
老年皮肤瘙痒症,其他病
老年褥疮,其他病
老年跌倒,其他病
老年静脉血栓症,其他病
考登病中的多发性毛鞘瘤,其他病
耳内脑膜脑疝,其他病
耳后骨膜下脓肿,其他病
耳湿疹,其他病
耳源性脑积水,其他病
耳源性脑脓肿,其他病
耳烧伤,其他病
耳疔,其他病
耳石症,其他病
耳部恶性肿瘤,其他病
耳霉虫霉病,其他病
耳鸣,其他病
耶尔森菌小肠结肠炎,其他病
耻骨炎,其他病
耻骨直肠肌综合征,其他病
耻骨结核,其他病
职业性皮肤癌,其他病
职业黑变病,其他病
聚星障,其他病
肉芽肿性松弛皮肤,其他病
肋间神经痛,其他病
肋骨骨折合并血气胸,其他病
肌张力异常,其他病
肌无力,其他病
肌注硬结,其他病
肌疝,其他病
肌病肾病性代谢综合征,其他病
肌腱炎,其他病
肌腱炎和腱鞘炎,其他病
肌膜炎,其他病
肌阵挛-站立不能性癫痫,其他病
肘关节强直,其他病
肘关节结核,其他病
肘关节脱位,其他病
肘关节骨化肌炎,其他病
肘外翻畸形,其他病
肛乳头瘤,其他病
肛周汗腺炎,其他病
肛周湿疹,其他病
肛周炎,其他病
肛管内括约肌痉挛性收缩,其他病
肛管损伤,其他病
肛管直肠恶性黑色素瘤,其他病
肛门周围癌,其他病
肛门坠胀,其他病
肛门尖锐湿疣,其他病
肛门息肉,其他病
肛门潮湿,其他病
肛门疼痛,其他病
肛门直肠异常,其他病
肛门肿物脱出,其他病
肛门闭锁,其他病
肝—甲状腺综合征,其他病
肝、脾念珠菌病,其他病
肝功能异常,其他病
肝功能损害及胆汁淤积,其他病
肝外胆管损伤,其他病
肝性胸腔积液,其他病
肝源性肾损害,其他病
肝炎再生障碍性贫血综合征,其他病
肝炎双重感染,其他病
肝炎后综合征,其他病
肝癌腹水,其他病
肝破裂,其他病
肝硬化并发肝性脑病,其他病
肝硬化男性性功能减弱综合征,其他病
肝素诱导性血小板减少症,其他病
肝细胞癌,其他病
肝肾两虚,其他病
肝脏血肿,其他病
肝血管瘤,其他病
肠吸收不良综合征,其他病
肠扭转综合征,其他病
肠穿孔,其他病
肠系膜上动脉综合征,其他病
肠系膜囊肿和肿瘤,其他病
肠系膜血管缺血性疾病,其他病
肠道外感染,其他病
肠道寄生虫病,其他病
肠道感染后反应性关节炎,其他病
肠道气囊肿症,其他病
肠道病毒CoxA1VI型手足口病,其他病
肠道血管畸形,其他病
股后肌劳损,其他病
股外侧皮神经炎,其他病
股神经干性痛,其他病
股神经干痛,其他病
股神经损伤,其他病
股骨大粗隆结核,其他病
股骨转子下骨折,其他病
股骨骨折,其他病
肢端纤维角化瘤,其他病
肢骨纹状肥大,其他病
肥厚型梗阻性心肌病,其他病
肥厚性咽炎,其他病
肥大性脊椎炎,其他病
肥大性龈炎,其他病
肥大细胞增多症,其他病
肥疮,其他病
肩—手综合征,其他病
肩关节结核,其他病
肩关节脱位,其他病
肩峰骨折,其他病
肩胛颈及肩胛盂骨折,其他病
肩胛骨体部骨折,其他病
肩袖间隙分裂,其他病
肩锁关节脱位,其他病
肱二头肌长头肌腱炎,其他病
肱二头肌长头腱鞘炎,其他病
肱动脉损伤,其他病
肱骨上端骨骺分离,其他病
肱骨内髁骨折,其他病
肱骨外髁骨折,其他病
肱骨大结节骨折,其他病
肱骨投掷骨折,其他病
肱骨远端全骨骺分离,其他病
肱骨髁间骨折,其他病
肺不发育或发育不全,其他病
肺假性淋巴瘤,其他病
肺动静脉瘤,其他病
肺发育不全或不发育,其他病
肺嗜酸性粒细胞浸润症,其他病
肺宫崎肺吸虫症,其他病
肺寄生虫病,其他病
肺损伤,其他病
肺曲霉病,其他病
肺栓塞和肺梗死,其他病
肺气虚,其他病
肺炎合并心力衰竭,其他病
肺炎合并缺氧中毒性脑病,其他病
肺炎型流感,其他病
肺炎性假瘤,其他病
肺炎支原体肺炎,其他病
肺炎球菌性口炎,其他病
肺纤维化,其他病
肺胸膜阿米巴病,其他病
肺芽生菌病,其他病
肺血栓栓塞症,其他病
肺部少见的恶性肿瘤,其他病
肺部疾病,其他病
肺部隐球菌病,其他病
肺铁末沉着病,其他病
肺错构瘤,其他病
肺闭喘咳,其他病
肺青霉病,其他病
肾、输尿管结石,其他病
肾上腺危象,其他病
肾上腺囊肿,其他病
肾上腺意外瘤,其他病
肾上腺皮质功能异常伴发的精神障碍,其他病
肾上腺素中毒,其他病
肾前性,其他病
肾动脉粥样栓塞,其他病
肾及输尿管重复畸形,其他病
肾周围炎,其他病
肾嗜酸细胞瘤,其他病
肾小球硬化,其他病
肾旋转异常,其他病
肾病综合征,其他病
肾盂癌和输尿管癌,其他病
肾盂肿瘤和输尿管肿瘤,其他病
肾盏憩室,其他病
肾积脓,其他病
肾绞痛,其他病
肾肿瘤,其他病
肾脏异位,其他病
肾萎缩,其他病
肾虚耳鸣,其他病
肾钙乳,其他病
肾钙乳症,其他病
肿瘤性息肉,其他病
肿瘤溶解综合征,其他病
胁痛,其他病
胃、十二指肠溃疡穿孔,其他病
胃内隔膜,其他病
胃十二指肠溃疡大出血,其他病
胃寒呕吐,其他病
胃心综合征,其他病
胃梅毒,其他病
胃气胀,其他病
胃潴留,其他病
胃癌前病变,其他病
胃真菌病,其他病
胃空肠输入襻综合征,其他病
胃肠型感冒,其他病
胃肠型食物中毒,其他病
胃肠道伴癌综合征,其他病
胃肠道癌皮肤转移,其他病
胃良性肿瘤,其他病
胃节律紊乱综合征,其他病
胃酸过多,其他病
胃隔膜,其他病
胃饮,其他病
胆囊—结肠肝曲粘连综合征,其他病
胆囊息肉样病变,其他病
胆囊类癌,其他病
胆固醇脓胸,其他病
胆石性胰腺炎,其他病
胆管狭窄、梗阻、闭塞,其他病
胆管良性狭窄,其他病
胆道张力低下综合征,其他病
背疽,其他病
背部弹力纤维瘤,其他病
胎-母输血,其他病
胎位异常,其他病
胎儿停育,其他病
胎儿急性缺氧,其他病
胎儿慢性缺氧,其他病
胎儿泌尿系统畸形,其他病
胎儿畸形,其他病
胎漏,其他病
胎肥,其他病
胎膜早破行阴道分娩,其他病
胎赤,其他病
胞内分枝杆菌感染,其他病
胡桃夹综合征,其他病
胡萝卜素血症,其他病
胫前黏液水肿,其他病
胫后神经损伤,其他病
胫腓下联合前部分离,其他病
胫腓骨骨干骨折,其他病
胫骨后唇骨折,其他病
胫骨应力骨折,其他病
胰岛功能性β细胞瘤,其他病
胰岛素抵抗,其他病
胰岛素抵抗与代谢综合征,其他病
胰胆汁综合征,其他病
胰腺外伤,其他病
胶样粟丘疹,其他病
胸、腰椎椎体单纯性、楔形压缩骨折,其他病
胸内异物,其他病
胸内肾,其他病
胸壁深部软组织感染,其他病
胸壁皮下气肿,其他病
胸壁软组织畸形,其他病
胸壁软组织肿瘤,其他病
胸壁骨肿瘤,其他病
胸椎病,其他病
胸椎结核椎旁脓肿穿入胸腔,其他病
胸痛,其他病
胸痹心痛,其他病
胸腰椎压缩性骨折,其他病
胸腰椎骨折,其他病
胸腺囊肿,其他病
胸腺小细胞癌,其他病
胸膜间皮瘤,其他病
胸部放线菌病,其他病
胸锁关节脱位,其他病
胸长神经卡压症,其他病
胸骨后疝,其他病
胸骨裂,其他病
胸骨骨折,其他病
胸骨骨髓炎,其他病
脂肪泻,其他病
脂肪酸氧化缺陷,其他病
脂蛋白肾小球病,其他病
脂蛋白肾病,其他病
脆甲症,其他病
脉络丛乳头状癌,其他病
脉络膜出血,其他病
脉络膜病变,其他病
脉络膜缺血,其他病
脉络膜骨瘤,其他病
脊柱原发性肿瘤,其他病
脊柱旁肿瘤,其他病
脊柱转移性肿瘤,其他病
脊柱骨折,其他病
脊椎外伤,其他病
脊椎椎弓峡部裂,其他病
脊椎炎,其他病
脊椎结核并发截瘫,其他病
脊椎结核并发窦道,其他病
脊神经根炎,其他病
脊膜膨出,其他病
脊髓内脓肿,其他病
脊髓刃器伤,其他病
脊髓分裂症,其他病
脊髓前中央动脉缺血症候群,其他病
脊髓后动脉缺血症候群,其他病
脊髓小脑性共济失调,其他病
脊髓海绵状血管瘤,其他病
脊髓火器伤,其他病
脊髓纵裂,其他病
脊髓脊膜膨出,其他病
脊髓血管病,其他病
脏器功能障碍,其他病
脏寒,其他病
脐尿管囊肿,其他病
脐尿管瘘,其他病
脐带绕颈,其他病
脐带脱垂,其他病
脐膨出,其他病
脑回状颅皮,其他病
脑垂体腺瘤,其他病
脑外伤所致精神障碍,其他病
脑实质出血,其他病
脑干症状,其他病
脑心综合征,其他病
脑性低钠血症,其他病
脑梗,其他病
脑炎型狂犬病,其他病
脑病,其他病
脑白质损伤,其他病
脑白质病变,其他病
脑胶质细胞瘤,其他病
脑脊液鼻漏,其他病
脑脑膜膨出,其他病
脑膜炎球菌血症,其他病
脑膜脑炎,其他病
脑膨出和脑脊膜膨出,其他病
脑血栓后遗症,其他病
脑血管病性精神障碍,其他病
脑额叶肿瘤,其他病
脓性指头炎,其他病
脓气胸,其他病
脓疱性细菌疹,其他病
脱发,其他病
脱发性毛囊炎,其他病
脸盲症,其他病
脾寒,其他病
脾火,其他病
脾热多涎,其他病
脾疳,其他病
脾病,其他病
脾破裂,其他病
脾脏转移性肿瘤,其他病
脾虚泄泻,其他病
脾阴虚,其他病
腓骨近端骨折,其他病
腕舟状骨骨折,其他病
腘动脉损伤,其他病
腮腺囊肿,其他病
腮腺多形性腺瘤,其他病
腮腺炎,其他病
腮腺肿瘤,其他病
腮腺隙感染,其他病
腰椎峡部崩裂和腰椎滑脱,其他病
腰椎崩裂,其他病
腰椎退变性小关节损伤性关节炎,其他病
腰疼,其他病
腰痛,其他病
腰背肌筋膜炎,其他病
腰部峡部崩裂和脊椎滑脱,其他病
腰骶部脂肪疝,其他病
腱病,其他病
腱鞘巨细胞瘤,其他病
腹主动脉缩窄,其他病
腹主动脉血栓形成综合征,其他病
腹壁切口疝,其他病
腹壁疝,其他病
腹壁间疝,其他病
腹直肌自发性破裂,其他病
腹肌缺乏综合征,其他病
腹股沟斜疝,其他病
腹股沟滑动疝,其他病
腹胀,其他病
腹腔内脏动脉慢性闭塞,其他病
腹腔动脉压迫综合征,其他病
腹腔干动脉瘤,其他病
腹膜后淋巴结炎,其他病
腹膜后血肿,其他病
腹膜透析并发腹膜炎,其他病
腹茧症,其他病
腹部包块,其他病
腹部损伤,其他病
腹部肿块,其他病
腺泡细胞癌,其他病
腺病毒性肠炎,其他病
腺瘤样牙源性瘤,其他病
膀胱上内疝,其他病
膀胱不发育与发育不全,其他病
膀胱尿道异物,其他病
膀胱平滑肌瘤,其他病
膀胱平滑肌肉瘤,其他病
膀胱憩室,其他病
膀胱或前列腺横纹肌肉瘤,其他病
膀胱炎,其他病
膀胱白斑病,其他病
膀胱脱垂,其他病
膀胱葡萄状肉瘤,其他病
膀胱过度活动症,其他病
膈上食管憩室,其他病
膈下食管憩室,其他病
膈疝,其他病
膈肌破裂,其他病
膈肌肿瘤,其他病
膈肌膨出,其他病
膜周部缺损,其他病
膜性结膜炎,其他病
膝关节内侧副韧带断裂,其他病
膝关节内外侧副韧带损伤,其他病
膝关节创伤性滑膜炎,其他病
膝关节半月板损伤,其他病
膝关节滑膜炎,其他病
膝关节炎,其他病
膝关节病,其他病
膝外侧韧带损伤,其他病
膝韧带损伤,其他病
臀肌挛缩症,其他病
臆想症,其他病
臌胀,其他病
自主神经性症状,其他病
自动症,其他病
自发性血气胸,其他病
自杀,其他病
自身免疫性甲状腺疾病相关肾病,其他病
自身免疫性胃炎,其他病
臭汗恐惧症,其他病
臭汗症,其他病
致命性中线肉芽肿,其他病
致密性骨发育障碍,其他病
致死性肝内胆汁淤积综合征,其他病
舌下腺囊肿,其他病
舌乳头炎,其他病
舌扁平苔藓,其他病
舌扁桃体炎,其他病
舌淀粉样变性,其他病
舌甲状腺,其他病
舌白斑,其他病
舌系带过短,其他病
舒尔曼病,其他病
舟骨骨折,其他病
良性头部组织细胞增生症,其他病
良性家族性新生儿惊厥,其他病
良性成牙骨质细胞瘤,其他病
良性新生儿惊厥,其他病
良性淋巴组织增生性唇炎,其他病
良性脂肪母细胞瘤,其他病
良性阵发性腹膜炎综合征,其他病
色斑,其他病
色汗症,其他病
色盲,其他病
色素性口周红斑,其他病
色素性紫癜性苔藓样皮炎,其他病
色素性青光眼,其他病
色素性静脉旁视网膜脉络膜萎缩,其他病
艾滋病性颈淋巴结肿大,其他病
艾滋病恐惧症,其他病
艾滋病潜伏期,其他病
艾滋病窗口期,其他病
芽生菌病样脓皮病,其他病
苏格兰脑炎,其他病
苔藓样结核疹,其他病
茶毛虫皮炎,其他病
草地趾,其他病
草莓状毛细血管瘤,其他病
荨麻疹和血管性水肿,其他病
荨麻疹型药疹,其他病
药源性ALF,其他病
药物中毒,其他病
药物反应性甲病,其他病
药物性牙龈增生,其他病
药物或化学物质所致的色素沉着,其他病
药物热,其他病
药物相关性胃病,其他病
药物相关性青光眼,其他病
药物诱发溶血性贫血,其他病
药物过敏,其他病
药物过敏性口炎,其他病
莫尔加尼氏白内障,其他病
获得性免疫缺陷综合征病人的急性阑尾炎,其他病
获得性免疫缺陷综合征相关性牙周炎,其他病
获得性失语综合征伴抽搐障碍,其他病
获得性循环抗凝物质增多症,其他病
获得性或成人型 PAP,其他病
获得性穿通性足部溃疡,其他病
获得性维生素K依赖性凝血因子异常,其他病
获得性血友病,其他病
获得性视网膜劈裂,其他病
获得性视网膜大动脉瘤,其他病
获得性高脂蛋白血症,其他病
萎缩性咽炎,其他病
萎缩性舌炎,其他病
营养不良性皮肤钙化病,其他病
营养不良性肝硬化,其他病
营养代谢疾病伴发的精神障碍,其他病
